,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
chi2,"(0.7396808702254041, 0.002357241438355068)","(0.8405909502695179, 0.0015857732166548626)","(0.8949993444535638, 0.001044436087267162)","(0.898503991943332, 0.001865990073633012)","(0.9211272601460211, 0.006883186725046116)","(0.9417787355507624, 0.0036738649321453433)","(0.9644806120761841, 0.0016045333515690705)","(0.9715441803234954, 0.0015649967870721806)","(0.9723154755845215, 0.0016660105792765988)","(0.9729918734718966, 0.0022570652483594757)","(0.974256080521904, 0.0023653436673238574)","(0.9815617513772634, 0.0019979378806470687)","(0.9824637028794777, 0.0014010869307013146)","(0.9846458635738085, 0.00193702416525068)","(0.9849426898476811, 0.0014670654916587003)","(0.9848644471137871, 0.0011968309903772087)","(0.9853805421625156, 0.0014746787413951557)","(0.9855790531326132, 0.0015247997458695554)","(0.9851806054945598, 0.0012969071906592789)","(0.9861083575478362, 0.0012186060407176633)","(0.9850002122801127, 0.0018318094687261423)","(0.98482931957445, 0.0023603231823319483)","(0.9847190277045648, 0.0017541162188899945)","(0.9852487594587638, 0.0020702948887561436)","(0.9844437717963835, 0.0021859775451516764)","(0.9849462786619018, 0.0015277113782999699)","(0.9857342278190171, 0.0014204470201265587)","(0.9855518596349189, 0.00228086063225936)","(0.9859385727371495, 0.0011102212266082322)"
ANOVA,"(0.8431891482390099, 0.0018284856546122814)","(0.8655649697383039, 0.002245878564423767)","(0.8966415462610744, 0.0019138394841063363)","(0.8992304767685576, 0.0017385447736848055)","(0.9226828761990499, 0.007323236693242278)","(0.9487378865314268, 0.002953134145928138)","(0.9644502698784363, 0.0013668201807659213)","(0.9717246419909413, 0.0016768474591114543)","(0.9711823283447105, 0.0026399690474131353)","(0.9735304976187307, 0.0022598008132751514)","(0.9738463524847875, 0.0023785876067277663)","(0.9815303790416193, 0.002370986164446881)","(0.9826745149851803, 0.0017783297188557253)","(0.9839177675976825, 0.0010345744664023416)","(0.9852199475770991, 0.0010553354830733172)","(0.9849462300232832, 0.001729999039346782)","(0.9856301316762763, 0.0009326162512300947)","(0.9849144762082037, 0.0015448602158077693)","(0.9854528080626407, 0.0018934820543146142)","(0.9845795941937645, 0.0014772632866625742)","(0.9847436432554776, 0.0013771761329685777)","(0.9853398058309704, 0.0010040838435636944)","(0.985129767329361, 0.0015858068263901858)","(0.9846342200717064, 0.0020243155169506932)","(0.9855344641081242, 0.0010906333384098248)","(0.9853251462652077, 0.001115394140108559)","(0.985262724761341, 0.0009922779907950644)","(0.9859799932468969, 0.001322022892808197)","(0.9857791184473543, 0.001087399634422917)"
mutualinfo,"(0.0002046239346640356, 0.00019884542316905816)","(0.0003069257279196618, 0.00022617673673038495)","(0.8440360924153172, 0.0012649701287403654)","(0.8525711950548714, 0.0007846783851347275)","(0.875550048024951, 0.001688752981149911)","(0.9071936670325925, 0.0018251029147134132)","(0.9195430433798434, 0.001589529314417846)","(0.9224321731837559, 0.0013818420704964978)","(0.9453097926646714, 0.0017884191512472114)","(0.9572443417508296, 0.002889537072074387)","(0.9606788954141742, 0.0020019140784740042)","(0.9761842077728833, 0.003883895968145703)","(0.9728751556085096, 0.004701656771538885)","(0.9772020678057916, 0.0028647667424003954)","(0.9829388407650257, 0.001493778405214453)","(0.9829851922924583, 0.0018825584779079648)","(0.9839385024475191, 0.0012320573663737997)","(0.9840416896283187, 0.0010671017903616034)","(0.9842650634446468, 0.0012834149915188385)","(0.9853670062891574, 0.0015423983657073207)","(0.9854536794646025, 0.0016592890130935328)","(0.9857067338022775, 0.0016901894523119326)","(0.9854779209203984, 0.0014198900094490336)","(0.9860086105550113, 0.0012378432983742597)","(0.9853431781087428, 0.00138393549176115)","(0.9839945529581, 0.0020996162213340235)","(0.9859736143178228, 0.0010277401621026781)","(0.985428860962999, 0.0016428717237325582)","(0.985591522077625, 0.0006170136330504935)"
sfs(gb),"(0.844027501595199, 0.001254836094253945)","(0.8527958750035634, 0.000696230287448256)","(0.8704983102017165, 0.007998439183220381)","(0.9019474366683575, 0.0005254846446883236)","(0.9152163970612459, 0.0020041110185370177)","(0.9417154507226883, 0.003393470039369482)","(0.954091567804042, 0.0022219315805390286)","(0.9568280691981563, 0.0018934334013637351)","(0.9602425944618309, 0.0008921316421989763)","(0.9745247530358878, 0.0022595808627254867)","(0.9762142952401633, 0.002894776983033153)","(0.9755982596123456, 0.004928960149518361)","(0.9837247053846923, 0.0010445728877415301)","(0.983522938770457, 0.0009186891755883224)","(0.9838224838822318, 0.0011805357614626622)","(0.9842871581557018, 0.0007230038786548897)","(0.9842524098978183, 0.0018129042769142072)","(0.9843560920629537, 0.0009659421183432133)","(0.9848941071426193, 0.0012362490242224752)","(0.9843673605358537, 0.000711370406382192)","(0.9846857283297297, 0.0012210173961594592)","(0.984856334185608, 0.0014406383392630369)","(0.9842973324055577, 0.0007743961655613646)","(0.984773396193939, 0.0012808847059132653)","(0.9840581124500772, 0.0015244295673365576)","(0.9839536303531837, 0.00167928556408225)","(0.9848989280564954, 0.0011492558589642067)","(0.9846994769274217, 0.0008917480617530144)","(0.9862760449691009, 0.001046040594805062)"
sfs(lr),"(0.8434122326931093, 0.0050825398400970116)","(0.8937785459810152, 0.0014764901048691088)","(0.896539291566163, 0.0010184845542048355)","(0.9127505022096241, 0.007368140094863413)","(0.9190287500539798, 0.013765794157092958)","(0.9481396170402396, 0.0021393750430509927)","(0.9648679156325226, 0.001358594517423366)","(0.9757686929206935, 0.0018443604681698867)","(0.9791925943877032, 0.0026538156657210854)","(0.9810359414259977, 0.0018403913381799884)","(0.9818479424646867, 0.001626932555146782)","(0.9824623824257201, 0.0023859298489523214)","(0.9830892013316495, 0.0015599065112845997)","(0.982934576021754, 0.0017467136914661246)","(0.982514985859525, 0.002062006662950068)","(0.9823079504215352, 0.0018682736800977873)","(0.9825456732585727, 0.0021317070706474)","(0.9830679417349157, 0.0014130218305833985)","(0.9827256460691783, 0.0015250536174489212)","(0.9835064902696841, 0.0016221282103589057)","(0.9836103354388902, 0.0014133184430885626)","(0.9833251774590843, 0.0016330911819570863)","(0.9832628345413358, 0.001666092060739145)","(0.9832740767955428, 0.000873298294438699)","(0.9835099899102497, 0.0015483804645152852)","(0.9839770228467841, 0.0007497720764374527)","(0.98506684905401, 0.0011740442649199238)","(0.9859551135590037, 0.0013390056437819647)","(0.986042053498364, 0.0009324848442961122)"
im(gb),"(0.8422943332848307, 0.0024291612516263703)","(0.8524599430692961, 0.001210136506761637)","(0.8729050633852126, 0.004103879850968126)","(0.9021438721543202, 0.0012548387077571345)","(0.9188614278614884, 0.0010130116921046475)","(0.9402726497449534, 0.0030407099519522422)","(0.9452767075725964, 0.0024620545544818215)","(0.9555407857495144, 0.002082677604604103)","(0.9600670057760281, 0.002211786496268218)","(0.9764022306818992, 0.00380983690834109)","(0.9769644831656427, 0.00476737007475947)","(0.9775369936318754, 0.0012610452687650297)","(0.9822413843975255, 0.0016044640424055835)","(0.9835065587221653, 0.0011927143872979486)","(0.9837712461392025, 0.0009020398441816372)","(0.983065234961785, 0.001084343786760541)","(0.9842575704676252, 0.0010369446032199845)","(0.984132735204917, 0.0017288452254085181)","(0.9841793819320642, 0.0010861390733748907)","(0.9854062205668624, 0.0013584261248599414)","(0.9857446318895942, 0.0012494889507080908)","(0.9850861442009607, 0.0015352642506249793)","(0.9854356438211684, 0.0012534239818956026)","(0.9857659731118096, 0.0013883372338066818)","(0.9857469565106657, 0.0014068986969070314)","(0.9857885567267853, 0.0009850681031431426)","(0.9854433089272632, 0.0019372673874071226)","(0.9851143299039163, 0.0018439653039140963)","(0.9854620990909039, 0.0018186512954945847)"
im(lr),"(0.036500380614700796, 0.002548866342308879)","(0.7638908189229815, 0.00038242569955567623)","(0.7636192360381584, 0.0007483914979259348)","(0.8059292548655547, 0.002683628787657898)","(0.9035288812433645, 0.0023840294677346125)","(0.9290551475702422, 0.001325449088380975)","(0.9305114104446502, 0.0015162118311190466)","(0.9293075488342935, 0.0008409653928576363)","(0.9427933970962666, 0.0031121687568434696)","(0.9521699014131876, 0.0025051184202101186)","(0.9527345566570379, 0.0008981281771460236)","(0.9572801057637148, 0.0019421793564299884)","(0.9619791004074163, 0.0010193427861259355)","(0.9618871247836275, 0.001420835396543296)","(0.9629128550075432, 0.002310608117908745)","(0.9610467497968636, 0.0011768230625370088)","(0.9616338579145631, 0.002286069560817754)","(0.9696065519732748, 0.001419006841650242)","(0.9752731190929909, 0.0016302066800204826)","(0.9750545392306135, 0.0014826766604856686)","(0.9753200230234335, 0.0015961104931665484)","(0.9758378826364119, 0.001761385652023426)","(0.9767435801659602, 0.001583226235649424)","(0.9761151285037816, 0.00256698911278075)","(0.9759417584155582, 0.002071810282061604)","(0.9780415810500622, 0.0023722504138062764)","(0.9850857560227183, 0.0010765667783846848)","(0.9856340767148334, 0.0007421926615673847)","(0.9857060864738191, 0.0007234881716339837)"
