,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
chi2,"(0.7114855935015808, 0.0025973236538747147)","(0.8115457567222564, 0.0031114904527272)","(0.816806513461307, 0.002756896824793971)","(0.8660895925798332, 0.002072256013450126)","(0.8642223438314114, 0.0013692108710637073)","(0.8642966925420197, 0.0020278646320779784)","(0.8626579300120623, 0.0023521417988306664)","(0.888030851319898, 0.0013866012504648903)","(0.8872903740371928, 0.001876139977815344)","(0.8882433271163827, 0.0012571682820211494)","(0.8889126143612817, 0.0010633972041977522)","(0.9070799713246067, 0.0010617080270686014)","(0.9120143982903327, 0.0023397676704504963)","(0.9198727036759514, 0.0011074116568998511)","(0.9317771795454277, 0.0014604493209463818)","(0.9330415467662387, 0.0011524410236495373)","(0.9332621824945179, 0.0006333569203141753)","(0.932671359050009, 0.0011956762412354232)","(0.9328431140265575, 0.001210677541085513)","(0.9323793631772441, 0.0014203464157515617)","(0.9360679592089021, 0.000791997712776685)","(0.9362904777067195, 0.0009286406637807538)","(0.936029698957142, 0.0007847033005904823)","(0.9362098059003193, 0.0008442589212693378)"
ANOVA,"(0.8247535866148124, 0.0014302120073756198)","(0.8115457567222564, 0.0031114904527272)","(0.816806513461307, 0.002756896824793971)","(0.8321795920804437, 0.0020551687009475066)","(0.8517650011191582, 0.0018834827406367294)","(0.8557644068564182, 0.0010151576994379171)","(0.8568863685878194, 0.001334794882172038)","(0.8677498377735067, 0.002864036105035135)","(0.8872903740371928, 0.001876139977815344)","(0.8938884516512828, 0.0018469514462840452)","(0.9112170299220367, 0.002360844538682345)","(0.9112205932215967, 0.002029303896444295)","(0.9120143982903327, 0.0023397676704504963)","(0.9198727036759514, 0.0011074116568998511)","(0.921172388146555, 0.0011587165424326341)","(0.9325110991556345, 0.001132616900852729)","(0.9332621824945179, 0.0006333569203141753)","(0.9333135901037896, 0.0008909133579109202)","(0.9324383145959396, 0.0012314364769881064)","(0.9335373910274584, 0.0011095521273121235)","(0.9335373910274584, 0.0011095521273121235)","(0.9333614205597993, 0.0009681638331495231)","(0.936029698957142, 0.0007847033005904823)","(0.9362098059003193, 0.0008442589212693378)"
mutualinfo,"(0.8529243005445087, 0.0022414956379579677)","(0.8701000705375076, 0.0019393034330610227)","(0.89532953199665, 0.0017094320348992745)","(0.9058909562079682, 0.001965853300366445)","(0.9127581416217156, 0.0013123516141902213)","(0.9274724961006594, 0.0007960914579361357)","(0.9282458488363534, 0.000818962134301986)","(0.9281426547919948, 0.0007213736467185875)","(0.9286384731665958, 0.0005828475844824984)","(0.9289974270721318, 0.0008611745560943407)","(0.9293448947081361, 0.0010232476623623383)","(0.9293959450733293, 0.0010533770663423293)","(0.9293567575455418, 0.0009958909965669018)","(0.9301574581882617, 0.0014540401238318733)","(0.9304211889396112, 0.001320136802637838)","(0.9308217223889959, 0.0013283916847299357)","(0.9306982753780438, 0.0013682012110852362)","(0.9305658327808475, 0.0015393502820594792)","(0.93088802987293, 0.0012216322420670895)","(0.9307186676298954, 0.0012343732473325377)","(0.9341973499871443, 0.001338335377617309)","(0.9360189710549743, 0.0009425645548665083)","(0.9360947973479146, 0.0007604827462266356)","(0.9362098059003193, 0.0008442589212693378)"
sfs(gb),"(0.8408301043741643, 0.0017721752755684784)","(0.8927799105125714, 0.0012926217348148581)","(0.9052843209845098, 0.0018452656143124729)","(0.9017041215499001, 0.002281749670405247)","(0.9115122569470359, 0.0025565294668178323)","(0.9202320874305897, 0.0027677281024026715)","(0.9255193614679685, 0.0014904937224119897)","(0.9264776793046057, 0.0012712070756849265)","(0.927073822940957, 0.0017198185559050194)","(0.9275011479166047, 0.001789360101991693)","(0.9265559221685826, 0.0010686629452984825)","(0.9274550726299589, 0.0014332813727612349)","(0.9280119910958519, 0.0016847757669633777)","(0.929358502966395, 0.0014044666444892081)","(0.9297180066761678, 0.0013515245464688836)","(0.9296119423381215, 0.0014797539139439527)","(0.9336664479182613, 0.0015990926139347918)","(0.9337219707321216, 0.0014518064624485024)","(0.9334997935026752, 0.0013057820379389297)","(0.9355943686282491, 0.0007452271381388234)","(0.9364123894857908, 0.0010327593463323522)","(0.9360134568261099, 0.0012532241982740485)","(0.9361244191728219, 0.0014140501045873054)","(0.9362098059003193, 0.0008442589212693378)"
sfs(lr),"(0.8247535866148124, 0.0014302120073756198)","(0.8429816941515045, 0.002163001082216314)","(0.8504646513292219, 0.002008689578477717)","(0.8682011183582151, 0.001266973744556903)","(0.8858481754788837, 0.0010480145094918663)","(0.8870562131100691, 0.001292509592641288)","(0.8934077886883225, 0.002461254507670195)","(0.8943290799083428, 0.002495490130626853)","(0.8993612390613551, 0.0024222920225311024)","(0.8995819919953011, 0.002064093004815685)","(0.9004225431281758, 0.0019980889211772207)","(0.9158877679303625, 0.002070324221853521)","(0.9206091796721807, 0.0017093998719858706)","(0.9207694346703785, 0.0012790206720920973)","(0.9209233583453592, 0.0014584030791265827)","(0.9218706133571033, 0.002128916243388803)","(0.9216863670971287, 0.0017662301173948039)","(0.921406168684124, 0.0017034175239688833)","(0.9207845528226773, 0.0020576185395131444)","(0.935559319021514, 0.0009681587300414752)","(0.9353701516593034, 0.0007384781884399367)","(0.9355105372196503, 0.0010217490298430939)","(0.9363902439591385, 0.0007910309206707859)","(0.9362098059003193, 0.0008442589212693378)"
im(gb),"(0.8247535866148124, 0.0014302120073756198)","(0.8272834455169077, 0.0031418029578129374)","(0.8439551511249107, 0.002365353937965083)","(0.865869038902763, 0.0009412409872438935)","(0.8656931360203604, 0.0033518120409609274)","(0.878836634586779, 0.0024987706432489363)","(0.9157847696230643, 0.0012340924056674927)","(0.9205615368021929, 0.001262014336955546)","(0.9291041646234482, 0.0010447471540317383)","(0.9297533025114962, 0.0016233893957202238)","(0.9297718433964963, 0.0018750307550235068)","(0.9292834724388646, 0.0017280931328671504)","(0.9297683510596351, 0.0014129605497078246)","(0.9301445742285926, 0.0010046384412123258)","(0.9309042470568549, 0.0015256873411561335)","(0.9306766095032273, 0.0013538767112950584)","(0.9307254632357085, 0.001547575085528171)","(0.9309469977649909, 0.0012585085967670956)","(0.93088802987293, 0.0012216322420670895)","(0.9307427597439026, 0.001246852623337074)","(0.9341973499871443, 0.001338335377617309)","(0.9360535107573306, 0.0009280680306660055)","(0.9360947973479146, 0.0007604827462266356)","(0.9362098059003193, 0.0008442589212693378)"
im(lr),"(0.7930405872395316, 0.0022243042400505912)","(0.7919341394575238, 0.0019166205796114404)","(0.847586426501713, 0.003368847013826822)","(0.8624908208940962, 0.0024241070253576183)","(0.8811854632674514, 0.0026861726322058794)","(0.8940049380326032, 0.0017704621068342396)","(0.8980890534723219, 0.0022782006186181634)","(0.9061413069605606, 0.0019251183398863623)","(0.9094258895714884, 0.002193017412506175)","(0.9129579046850285, 0.0013887056412598261)","(0.9167486866781982, 0.0016937312671677141)","(0.9228756042608991, 0.001023068663793074)","(0.923178057673659, 0.001485318575473109)","(0.9234906577618279, 0.0011557158288306795)","(0.923415964725925, 0.0014441056992052388)","(0.9239985296509253, 0.0007914433023404251)","(0.9238520780867112, 0.001257315492338111)","(0.9232420016111597, 0.0014385710317252568)","(0.9235542958767405, 0.0011218177523761384)","(0.9240791032160656, 0.0009341066533729983)","(0.9361413141960944, 0.0010530871880737058)","(0.9362728871111754, 0.0010183904181595706)","(0.9360416756504968, 0.0007862979107538639)","(0.9362098059003193, 0.0008442589212693378)"
