,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
chi2,"(0.7114348561852126, 0.002578600598202219)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7943095444659317, 0.0034644431096524644)","(0.7954487116550664, 0.00373509365928225)","(0.7944912230232608, 0.003488405641296325)","(0.8068996969468183, 0.0031884205116610165)","(0.8058209290995965, 0.0029334381922829704)","(0.804838824845526, 0.0032602021299674845)","(0.8209484668880112, 0.0025750478894310904)","(0.8206223817474274, 0.002509567464689104)","(0.8285648467950087, 0.0020782245904252122)","(0.8278627510996415, 0.0021865989439192445)","(0.8287797308478023, 0.0021937883754482353)","(0.8285718812156085, 0.0022105710622456836)","(0.82882691144922, 0.002176700926565251)","(0.8288489804961783, 0.002221097102665216)","(0.8317707832564682, 0.0022163871238018488)","(0.832144384758639, 0.0021401854963398054)","(0.8322286608210321, 0.002010409386543369)","(0.8329894402491809, 0.0018796633327746433)","(0.8348954137245699, 0.002131253898786023)","(0.8348775225114273, 0.0020122403148394056)"
ANOVA,"(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.786839996340369, 0.0015325365636576274)","(0.792651055842115, 0.0033140516911979614)","(0.7946444587165742, 0.0036890205796901187)","(0.8058209290995965, 0.0029334381922829704)","(0.8090327769687562, 0.003525326990461459)","(0.80728012299199, 0.002875788873520619)","(0.8001428154569808, 0.002110948746117337)","(0.8285648467950087, 0.0020782245904252122)","(0.8278627510996415, 0.0021865989439192445)","(0.8283452128375435, 0.002332930428892023)","(0.8290421738812916, 0.0022021547233040738)","(0.82882691144922, 0.002176700926565251)","(0.8291548608353951, 0.00215554859944359)","(0.8292116149351683, 0.0022271575489310105)","(0.8299970182150164, 0.001956461455708433)","(0.8313055687576855, 0.0020329217508876394)","(0.8345749120747301, 0.002051269415954993)","(0.8348954137245699, 0.002131253898786023)","(0.8348775225114273, 0.0020122403148394056)"
mutualinfo,"(0.7031523949093289, 0.0013352873370221596)","(0.6982804835183604, 0.000892379273725869)","(0.723053940924381, 0.005853195951141565)","(0.7183997828031882, 0.0018839223369183096)","(0.7184948476066305, 0.0018881978313824103)","(0.7196396545727239, 0.002029138189040866)","(0.7579810740150845, 0.0033198242945603625)","(0.7609785369626945, 0.004632476939286627)","(0.7665988070613542, 0.003329144107460235)","(0.794517156495286, 0.0026042284650440316)","(0.7952269167599311, 0.0023039590749694703)","(0.7972488936703903, 0.0024405924986424495)","(0.797268094022048, 0.0023791962752323205)","(0.800587179371357, 0.0022368833257255987)","(0.8007799092442918, 0.0020677791484134574)","(0.8006519325216338, 0.0020669140431046782)","(0.8008632324877952, 0.0020566634641609556)","(0.8035063517326853, 0.0022221721424855304)","(0.83024750812499, 0.0016689657202788592)","(0.8304042500141003, 0.0016917292562399551)","(0.830553143962599, 0.0016981255172829725)","(0.8299917070446933, 0.0019861489490978564)","(0.8316283670264226, 0.0021608800607983707)","(0.8348775225114273, 0.0020122403148394056)"
sfs(gb),"(0.7199585032092184, 0.0017075886795726444)","(0.7815020835729553, 0.003413850680008653)","(0.7850950025438884, 0.003235782426386411)","(0.7851560780473814, 0.0032620221569899088)","(0.7851665023956926, 0.003155991450783015)","(0.7852169676235049, 0.0029032182466924277)","(0.7959133711638495, 0.0027466993191327814)","(0.7959730213484245, 0.0027192783279189874)","(0.7965441577107021, 0.0025115871899831156)","(0.7966854330782169, 0.0023089662861699796)","(0.7967053530954856, 0.002311918567210454)","(0.7965174078933244, 0.002397557045261768)","(0.7961129829961653, 0.0025996251764437697)","(0.7973040117242957, 0.0024808524889555444)","(0.7973127748644148, 0.00247135503743962)","(0.7975276443760042, 0.002340595645215351)","(0.7975845449767165, 0.002278046602767302)","(0.825942781334601, 0.0019581176774797326)","(0.8292232014043595, 0.0019783918780406262)","(0.8291507687636199, 0.00197927423458311)","(0.8310912110614967, 0.0024071731015786525)","(0.8329990855298522, 0.0014233994650666066)","(0.8330257786473412, 0.001609426251585731)","(0.8348775225114273, 0.0020122403148394056)"
sfs(lr),"(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851253515391704, 0.0032627115297892474)","(0.7851253515391704, 0.0032627115297892474)","(0.7974377481403099, 0.0025947567522194848)","(0.7976278709045611, 0.0025807346303131197)","(0.796739359911091, 0.00262751280326264)","(0.797624414206167, 0.0026367267551841256)","(0.7980609798394612, 0.0025958377923872675)","(0.7981919295278331, 0.0025236104733148976)","(0.7982789674870332, 0.002431956366637512)","(0.7981026662100683, 0.0022624363445253293)","(0.7985533535225116, 0.002340512710744449)","(0.7983572237604123, 0.0023059382388141317)","(0.7985110102689744, 0.002394515624571864)","(0.7986834370401812, 0.0025422543439215677)","(0.7987575482067732, 0.002330770313885578)","(0.7988771325573352, 0.002454559410774651)","(0.79926760814042, 0.002669568246023865)","(0.802615257172674, 0.004692798865043004)","(0.8013027677489184, 0.0026989379318359207)","(0.8038884059902379, 0.0025007596271886105)","(0.8106820139013509, 0.002840257303479337)","(0.8348775225114273, 0.0020122403148394056)"
im(gb),"(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7851560780473814, 0.0032620221569899088)","(0.7846897063221749, 0.003168907269162726)","(0.7847853499873108, 0.0031889689700956327)","(0.7847334002784694, 0.0031726445817295635)","(0.7847798624308775, 0.003177398646514824)","(0.785040215823363, 0.003221981241001864)","(0.7849936667281247, 0.003124885878822949)","(0.7978879855450188, 0.0021010655937239173)","(0.7977290326168482, 0.002176263689648106)","(0.7977365534410813, 0.0022255243517042074)","(0.8201297518566291, 0.0027408602434581706)","(0.8203110671758417, 0.002652338278932761)","(0.8275391299334249, 0.0023979869366396907)","(0.8273524908966767, 0.0022185041800472463)","(0.8273321130548886, 0.0021840979114975505)","(0.8283270981057624, 0.0020972510861093944)","(0.83024750812499, 0.0016689657202788592)","(0.8304042500141003, 0.0016917292562399551)","(0.830553143962599, 0.0016981255172829725)","(0.8299917070446933, 0.0019861489490978564)","(0.8316283670264226, 0.0021608800607983707)","(0.8348775225114273, 0.0020122403148394056)"
im(lr),"(0.7129470120902919, 0.0020398617084325704)","(0.7099869933151249, 0.006258908688930952)","(0.7015526660577135, 0.005379910417016301)","(0.6995966310677304, 0.0038375241301193954)","(0.6978527479134181, 0.004221756781324985)","(0.6986135080338983, 0.004683553371705245)","(0.6994563861407147, 0.004694138072430493)","(0.7234454921284913, 0.0024285244753980634)","(0.7424436708831811, 0.0039870726825474686)","(0.7122990664658506, 0.0028710496434642165)","(0.7904350723847977, 0.003313111000042626)","(0.7890362564842379, 0.0030731986991281964)","(0.7895759390281581, 0.004441112909030426)","(0.7891633288157989, 0.004164934876252142)","(0.799783581386709, 0.002699784656496471)","(0.7999061019588272, 0.002772701010519727)","(0.8004383307937178, 0.0030110504385528264)","(0.803045357090701, 0.0023896547528996738)","(0.8096374382486612, 0.0027253504852298677)","(0.8093839915195437, 0.0028216904782830065)","(0.809602229294365, 0.0032982004982998153)","(0.809928642676794, 0.0034087097984944943)","(0.8348954137245699, 0.002131253898786023)","(0.8348775225114273, 0.0020122403148394056)"
