,MD_size,MD_score,MD_test,MPR_size,MPR_score,MPR_test,MS_size,MS_score,MS_test
union_LR,5,0.8219205569047778,0.9034978324128512,4,0.7838897444152372,0.8837835273006478,2,0.7696391424552474,0.8829908846863587
intersection_LR,9,0.7177250008856773,0.8249724649386885,24,0.8048585220477957,0.9084009043466434,12,0.7978510819925815,0.884446323991132
quorum_LR,2,0.7974968263993464,0.884446323991132,11,0.8217671308885492,0.9045770339668332,3,0.7974968263993464,0.884446323991132
union_GB,2,0.9111621834010111,0.9198981035946788,24,0.9237052676670064,0.9281141361579508,2,0.9111621834010111,0.9198981035946788
intersection_GB,9,0.7861056499201207,0.8138103981012942,16,0.8969229733477773,0.900880700237735,12,0.8327433292970883,0.8774937570942112
quorum_GB,2,0.8424980069524093,0.944772275420349,11,0.90090570989891,0.9062780269058296,3,0.8424980069524093,0.944772275420349
union_NN,23,0.8609311218116625,0.9092277369647016,24,0.8474782996900221,0.8942838286248557,2,0.8611565136474125,0.9042821158690176
intersection_NN,9,0.7357934338416754,0.7732916134403123,15,0.8436116722219971,0.8802850049377474,12,0.8187579198692504,0.870434110865799
quorum_NN,2,0.8245732132459139,0.9447497807530982,24,0.8475455443383708,0.9215679393599102,3,0.8245732132459139,0.9447497807530982
