,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
union,"(0.898639575292761, 0.04982350826968892)","(0.9111621834010111, 0.04948185389804792)","(0.9102951281555469, 0.04782293220747656)","(0.9098156230197351, 0.047115176421937306)","(0.9214342493100416, 0.04215371173597477)","(0.9229929950215668, 0.044590129830540684)","(0.9232784118670263, 0.04326620480134451)","(0.923340913085273, 0.04324927079178313)","(0.923340913085273, 0.04324927079178313)","(0.923340913085273, 0.04324927079178313)","(0.923340913085273, 0.04324927079178313)","(0.923340913085273, 0.04324927079178313)","(0.923340913085273, 0.04324927079178313)","(0.924078956606885, 0.042785670218909604)","(0.9239197421595279, 0.04321458172239185)","(0.9239197421595279, 0.04321458172239185)","(0.9239197421595279, 0.04321458172239185)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)"
intersection,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0.7861056499201207, 0.06432101835219317)","(0.7861056499201207, 0.06432101835219317)","(0.8327433292970883, 0.0690794520244631)","(0.8327433292970883, 0.0690794520244631)","(0.8688625645291508, 0.05608383668096063)","(0.8803636877357202, 0.048023387409611866)","(0.8941080847883768, 0.03933306597457675)","(0.8969229733477773, 0.04077340682101938)","(0.8962878256681858, 0.0413886253495066)","(0.8962878256681858, 0.0413886253495066)","(0.9005416338449537, 0.04129962371615399)","(0.8998834271761492, 0.042751893356420406)","(0.9165357804458217, 0.04334715952320809)","(0.9203586801731578, 0.04281809720905556)","(0.9236185603652303, 0.04274355986542138)","(0.9237052676670064, 0.043396296236890994)"
quorum,"(0, 0)","(0.8424980069524093, 0.12522635113491432)","(0.8424980069524093, 0.12522635113491432)","(0.832206600527121, 0.07772537744444558)","(0.832206600527121, 0.07772537744444558)","(0.832206600527121, 0.07772537744444558)","(0.832206600527121, 0.07772537744444558)","(0.8778787192405556, 0.05545471492581606)","(0.8542282746225967, 0.05226879560368141)","(0.8678381214778522, 0.05132477289988778)","(0.90090570989891, 0.04079473991440815)","(0.9010899792044231, 0.041014036627693914)","(0.9010899792044231, 0.041014036627693914)","(0.9012195846704266, 0.04002021476317671)","(0.9157892555419584, 0.043784047364466054)","(0.9167728928669032, 0.04380383851520858)","(0.9169176111730273, 0.043248840382707376)","(0.9169176111730273, 0.043248840382707376)","(0.9199104843049103, 0.042936345902579304)","(0.9205802243849096, 0.04294036648928653)","(0.9239144571529568, 0.043163936685562246)","(0.9240617431456843, 0.04311901079296539)","(0.9237052676670064, 0.043396296236890994)","(0.9237052676670064, 0.043396296236890994)"
