,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
chi2,"(0.6939385764893128, 0.08372822659913183)","(0.7204142591304485, 0.0759767262471017)","(0.7608522763465511, 0.08303293514998451)","(0.7829083506728777, 0.08438075004612636)","(0.8311270838614814, 0.06192242618871879)","(0.8297696792180389, 0.0624758676917133)","(0.8297058150743227, 0.06296435067781067)","(0.8581129896760817, 0.05535205536103085)","(0.8534850775358475, 0.059246138361427475)","(0.8537842613100046, 0.059236369254496234)","(0.8539710061112638, 0.05916400732951094)","(0.8784656162603603, 0.050158279072476296)","(0.89320819108219, 0.04375665803314372)","(0.9025329614644659, 0.04355774579553238)","(0.9159533644086876, 0.04516960071765949)","(0.9150629023213035, 0.045233421324587034)","(0.9155594730913801, 0.041745039796590624)","(0.9138136702855206, 0.045038388869383)","(0.9138317075331969, 0.045012859775352625)","(0.9140341350860665, 0.04430863105122657)","(0.9206878405898478, 0.04439721478811981)","(0.9207080606885578, 0.04394612339609019)","(0.9206582095849425, 0.0439298851678682)","(0.9223480084332742, 0.04301066158537085)"
ANOVA,"(0.8064765248413185, 0.09594476196571051)","(0.8314484345370922, 0.06376170159136231)","(0.8604659740220082, 0.05278091301206318)","(0.8700152441731852, 0.056222513054504916)","(0.8782352319808948, 0.05451058506388594)","(0.8791138406924288, 0.05594025015616178)","(0.853313483574877, 0.05933239634538076)","(0.8534659593733357, 0.059356721032787566)","(0.8534850775358475, 0.059246138361427475)","(0.8659423287276521, 0.05510071987513877)","(0.8934763206065719, 0.043152265878896486)","(0.8948751584694886, 0.043926844100317976)","(0.89320819108219, 0.04375665803314372)","(0.9025236892245205, 0.04356460244992478)","(0.9008678720372598, 0.046235921340145286)","(0.9115938987718948, 0.04319704359660474)","(0.9155594730913801, 0.041745039796590624)","(0.9133618540708239, 0.0464702865845628)","(0.9140341350860665, 0.04430863105122657)","(0.9144424398231606, 0.04569248662849872)","(0.9144242459084453, 0.0457165891578999)","(0.9144242459084453, 0.0457165891578999)","(0.9206861105610381, 0.0438913197463403)","(0.922372078929018, 0.042997864566409194)"
mutualinfo,"(0.7647144013810292, 0.057198028233910146)","(0.8271180464711427, 0.0631695482543765)","(0.8335463202114429, 0.068719192287958)","(0.8306313864682711, 0.06433353164926743)","(0.8549480339892751, 0.06960829510973165)","(0.8552712653593038, 0.06977343669053153)","(0.8605224600691687, 0.05669291883681638)","(0.8658358902693075, 0.050393295066955876)","(0.8678089666251655, 0.04941268286079893)","(0.8688613525249778, 0.04888492613810825)","(0.8733916499218723, 0.05123127044629716)","(0.8768778014441407, 0.048299482534792416)","(0.8855404381198385, 0.044559346144526286)","(0.8839340941756977, 0.045600282021681045)","(0.8838041576967537, 0.04542698987340776)","(0.8858247038405109, 0.048185655586382437)","(0.9090861489509404, 0.04489787022492078)","(0.9145395804875924, 0.041050931630048595)","(0.9177404193131252, 0.04139216225881703)","(0.9233820901440832, 0.04121875023848114)","(0.9216420338147142, 0.045102087229205626)","(0.9218507431418675, 0.04388991511377244)","(0.9218786942902435, 0.04385004534089354)","(0.9223480084332742, 0.04301066158537085)"
sfs(rf),"(0.8424980069524093, 0.12522635113491432)","(0.8197133867057819, 0.07242237504420448)","(0.878047894671892, 0.05175352342903757)","(0.9005760980286637, 0.05139511755439955)","(0.9007176082566278, 0.051620545135529265)","(0.9000669381414113, 0.05017839349497022)","(0.9001177799335667, 0.053277914122542264)","(0.9020187782020127, 0.04825575595056083)","(0.9096878312862877, 0.04714347904692883)","(0.9098621694050404, 0.0460409727230195)","(0.9107254374967063, 0.04451347168528894)","(0.9104343015870231, 0.04425585263502895)","(0.9107022349959639, 0.04447890649515652)","(0.9174729876142365, 0.04457687717420983)","(0.9162011821028828, 0.04515959194072099)","(0.9162011821028828, 0.04515959194072099)","(0.9187346084390551, 0.0423766929590226)","(0.9184905105451511, 0.04248613562589903)","(0.9190474413844957, 0.0422580729179602)","(0.9162034383836835, 0.04236357778204138)","(0.9218544631617561, 0.04327586096844182)","(0.9211875759224597, 0.04409044964553166)","(0.922442070418185, 0.04296093859915795)","(0.9223480084332742, 0.04301066158537085)"
sfs(lr),"(0.8424980069524093, 0.12522635113491432)","(0.8335098022111362, 0.06983924529917326)","(0.8500881844029775, 0.06113191813025524)","(0.849316656316077, 0.06489718435529158)","(0.8782352319808948, 0.05451058506388594)","(0.87404265474499, 0.056584215960440415)","(0.8705639352962941, 0.06026827236473658)","(0.8734873239212655, 0.060413893289917774)","(0.8791801858193974, 0.059724448404415376)","(0.8858381040313082, 0.04938065254028108)","(0.8966317041775106, 0.04859867148570425)","(0.8967880148392553, 0.04890652870655327)","(0.8953990108294125, 0.050028730590508476)","(0.8970127601517754, 0.04902318228916702)","(0.8970127601517754, 0.04902318228916702)","(0.8960651659527181, 0.05058677440339484)","(0.901812801977466, 0.05053950492293417)","(0.9014525807622487, 0.05024250122215396)","(0.9190964184238124, 0.046151769535178584)","(0.9189792707490456, 0.04617336797172038)","(0.9217500878863574, 0.04462729614022636)","(0.9207752531265957, 0.04522771661411495)","(0.9208148276458917, 0.04483887249515419)","(0.9223480084332742, 0.04301066158537085)"
im(rf),"(0.8244734451388229, 0.0425749667881366)","(0.8753852359607514, 0.06135016689794142)","(0.8679750260866008, 0.06187453265530296)","(0.8791080470348829, 0.05770217716721615)","(0.8852044005943343, 0.05654242610414207)","(0.8912153090110098, 0.055741502453386986)","(0.9062628618027759, 0.04553259436602428)","(0.9060031428543744, 0.04594569287397626)","(0.9059349061528504, 0.045842198882446415)","(0.9078622575974669, 0.046277220928432665)","(0.9094792428898877, 0.04400185562967039)","(0.9099634613078811, 0.0435677854593812)","(0.9101830892873851, 0.0434019353204761)","(0.9108299506206633, 0.04377983433390182)","(0.9105984202664537, 0.04387151207256436)","(0.9103922095392336, 0.044423961539714917)","(0.9111937186089086, 0.04551707787038503)","(0.9100998906216347, 0.04510750542890347)","(0.913421552700928, 0.04196462297932844)","(0.9111719454059418, 0.04412860036183886)","(0.91648768819151, 0.04137075149092691)","(0.9218321140931153, 0.04391650717547244)","(0.9223480084332742, 0.04301066158537085)","(0.922372078929018, 0.042997864566409194)"
im(lr),"(0.785036813226782, 0.030183885425006485)","(0.8026365766997475, 0.05474555000548397)","(0.8041598735912858, 0.056494276399325014)","(0.8467073525981534, 0.05146171584939279)","(0.8668797507969224, 0.04789801253516936)","(0.866553606979356, 0.04911679441957055)","(0.8643566347626708, 0.04748377301443779)","(0.870202699166693, 0.05114246547390825)","(0.8803714123210442, 0.053833207226444545)","(0.8822066832756731, 0.055024090259189515)","(0.888729149591278, 0.05297617587002986)","(0.8908661110187539, 0.049513880300321715)","(0.9026656136799479, 0.044205703634211384)","(0.9003611826933939, 0.04688814403440076)","(0.9018214370410759, 0.045975671383002646)","(0.8999322783325916, 0.04579245852599808)","(0.901397882080512, 0.04678919899946152)","(0.9004886177906171, 0.04728657442293853)","(0.9060709169059097, 0.04540800664024231)","(0.9058474894871831, 0.045435223017774126)","(0.9210763939239932, 0.04358060894106671)","(0.9211045871876319, 0.043543542399066756)","(0.9206861105610381, 0.0438913197463403)","(0.922372078929018, 0.042997864566409194)"
