,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
union,"(0, 0)","(0.7396924323257386, 0.09909498254154232)","(0.7535515698787497, 0.07471344135420696)","(0.752530311168937, 0.0739278717848436)","(0.7766124223325571, 0.05126496988388844)","(0.7766124223325571, 0.05126496988388844)","(0.8254401193068548, 0.07248763248594596)","(0.8254946193809987, 0.07264978875880264)","(0.8254946193809987, 0.07264978875880264)","(0.8256017885751838, 0.07268761568178682)","(0.8253468718489649, 0.07233076558674847)","(0.8254477148059571, 0.07257324404026055)","(0.8254477148059571, 0.07257324404026055)","(0.8254477148059571, 0.07257324404026055)","(0.8234527207420015, 0.06905300670768783)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)"
intersection,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0.7840080906286164, 0.08420834441167736)","(0.717563538830613, 0.06471648470616165)","(0.7953771066579508, 0.09637381822230436)","(0.7953771066579508, 0.09637381822230436)","(0.7953771066579508, 0.09637381822230436)","(0.7953771066579508, 0.09637381822230436)","(0.7459138690299151, 0.05106859147393519)","(0.7700307588045313, 0.04996526432852214)","(0.7700307588045313, 0.04996526432852214)","(0.7849257827901562, 0.05792874979182551)","(0.7833579446488187, 0.060474526334687036)","(0.7806396298905879, 0.05193392389850274)","(0.7806358804561742, 0.0520273964571057)"
quorum,"(0, 0)","(0, 0)","(0, 0)","(0.7974968263993464, 0.09662529028465634)","(0.7976386296360776, 0.09641245231265166)","(0.7973397677427914, 0.09620047252373339)","(0.7973397677427914, 0.09620047252373339)","(0.7434086170351907, 0.08556704255786142)","(0.7410637825507408, 0.08882162721951029)","(0.7410637825507408, 0.08882162721951029)","(0.7411173569298644, 0.09090911196726167)","(0.7626253989463307, 0.04564166931226638)","(0.7962287646259292, 0.06916109458301264)","(0.7962287646259292, 0.06916109458301264)","(0.7967345670736632, 0.06925867896561982)","(0.7967345670736632, 0.06925867896561982)","(0.8251474862920544, 0.072272274631703)","(0.8251489143487921, 0.07242676317160406)","(0.8252240290952123, 0.07250820982208082)","(0.8252240290952123, 0.07250820982208082)","(0.8253330602026148, 0.07255673508752186)","(0.8234527207420015, 0.06905300670768783)","(0.8258756249475431, 0.07141426732146076)","(0.8258756249475431, 0.07141426732146076)"
