,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
greedy,"(0.8211101893253622, 0.0005545121860590892)","(0.929909218554501, 0.0013386041187260903)","(0.9762131514979941, 0.0008985175309417252)","(0.9935268522315219, 0.0006901284147773049)","(0.9951442401974159, 0.0004583003287413455)","(0.9956609374519656, 0.00040378226731822945)","(0.9959896312883082, 0.00010175827029844561)","(0.9965524903335661, 0.00019887924561156058)","(0.9966099735302947, 0.00028450750405611784)","(0.9966099735302947, 0.00028450750405611784)","(0.996555366320902, 0.00020454977494299936)","(0.9963806653632158, 0.00032283349535236044)","(0.9963991722927366, 0.0004513107066252385)","(0.9961808276984527, 0.00019311466226181527)","(0.9956950829356582, 0.0009417637619200306)","(0.9953954654966134, 0.0009246033773663008)","(0.9960990917517909, 0.000736994192610843)","(0.9957191056811624, 0.000941035858126225)","(0.9955938056228207, 0.0012107885852998858)","(0.9958258576688312, 0.00031382257587316643)","(0.9962137599844872, 0.0005058430124326572)","(0.9964071698274765, 0.0004328986342703467)","(0.9964071698274765, 0.0004328986342703467)","(0.9964071698274765, 0.0004328986342703467)","(0.9960855760144298, 0.00039934692505393576)","(0.9962372167196275, 0.00042025386731018026)","(0.9962335828825607, 0.0003294668417217381)","(0.9962335828825607, 0.0003294668417217381)","(0.9962208286166557, 0.00022934699384901162)","(0.9964954271177033, 0.0003088448128739586)","(0.9964915461511291, 0.00030596453534069483)","(0.9962675814226973, 0.0004861384449931746)","(0.9962753152252144, 0.0004839324859931565)","(0.9963680366130264, 0.00035706286399129735)","(0.9963680366130264, 0.00035706286399129735)","(0.9963680366130264, 0.00035706286399129735)","(0.9963680366130264, 0.00035706286399129735)","(0.9963641550570536, 0.00035843826683441)","(0.9963680366130264, 0.00035706286399129735)","(0.9963680366130264, 0.00035706286399129735)","(0.9963641842163856, 0.0003584273272881159)","(0.9963641842163856, 0.0003584273272881159)"
