,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
chi2,"(0.0, 0.0)","(0.41368685034508823, 0.0022113478070825607)","(0.4730487720418234, 0.0030350512369467448)","(0.47545518021572725, 0.0030280071302969803)","(0.4756218400484891, 0.002915891808657554)","(0.449195833230413, 0.003116099567202053)","(0.4469799781715199, 0.0031779493171839217)","(0.4481561942059359, 0.0031747524620846677)","(0.4386960179234326, 0.0026359963923445165)","(0.4347956444224564, 0.002621587630598625)","(0.43268223548365536, 0.0028163744314465247)","(0.43343220331501675, 0.0035217647758632124)","(0.43132192967306676, 0.0026594170833682935)","(0.4304301183396818, 0.0028747930422095016)","(0.43056893892469966, 0.002784569643543646)","(0.44812393501504966, 0.002837924653568468)","(0.6235554684170307, 0.0019722376342323337)","(0.6223370116410157, 0.0019833358463176467)","(0.6193263783024753, 0.0020794260755377424)","(0.6270365915400296, 0.002134415126926766)","(0.6254699764401146, 0.0020386140247103577)","(0.6255818652206868, 0.0021702478164429034)","(0.625408671487911, 0.0021656778723200174)","(0.6226268673062623, 0.0021729424736474734)","(0.6227055085232497, 0.0021124694392192192)","(0.6227189058949976, 0.0021758884707538707)","(0.6234479284847578, 0.00210043667504982)","(0.6251510477057606, 0.002208932955396252)","(0.6251647879503013, 0.002216219449128412)","(0.6621534898156038, 0.0014198997591959074)","(0.6621563643590246, 0.0014176574791330719)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)"
ANOVA,"(0.5051783132770467, 0.002931114565987028)","(0.49103712450725057, 0.003112672125924305)","(0.5014663955624881, 0.0033543023843791444)","(0.5010389913275388, 0.003296132817288126)","(0.4725790506337416, 0.0033121819901848655)","(0.47749370554980697, 0.0030814733708265695)","(0.44394622681515933, 0.0031549358328734223)","(0.44396393173961035, 0.003151885367420115)","(0.4440349289146299, 0.003179537484651435)","(0.4261412189398694, 0.003635301896142981)","(0.4186297180051505, 0.002989103123987686)","(0.42758883418186944, 0.0022235801724564625)","(0.4277099420738362, 0.0030513744348408807)","(0.4457117656173706, 0.0029613383761644438)","(0.44846041588432844, 0.0028231802765547732)","(0.44812393501504966, 0.002837924653568468)","(0.5414108906655277, 0.008822978567185138)","(0.6330107055143094, 0.0021074601616779044)","(0.6323937900504898, 0.0022046709033939843)","(0.6270365915400296, 0.002134415126926766)","(0.6270019828199075, 0.0021495557993915456)","(0.6241700811723774, 0.002043820982648929)","(0.6241140010777464, 0.002068463893743414)","(0.6225193307906409, 0.0020596599513309573)","(0.6232773048253132, 0.002030942107259975)","(0.6233303275839228, 0.0021125346755838073)","(0.6234479284847578, 0.00210043667504982)","(0.6251510477057606, 0.002208932955396252)","(0.6251647879503013, 0.002216219449128412)","(0.6251674336228197, 0.0022180974992566395)","(0.6251674583632626, 0.0022246686520215214)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)"
mutualinfo,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.010558581162993342, 0.0007106517816505781)","(0.010558581162993342, 0.0007106517816505781)","(0.010767681529412024, 0.0007890499363813735)","(0.024587423157207293, 0.0005757968882793172)","(0.02656090471122937, 0.0010499313251633084)","(0.5031684528132181, 0.002320895778955737)","(0.5074391148019461, 0.0027604567151837114)","(0.5069446574554679, 0.0028625766996943336)","(0.5075664828101536, 0.003146072028099178)","(0.5075664828101536, 0.003146072028099178)","(0.5124654525911272, 0.003091315685784799)","(0.5105468723312678, 0.003297923318436891)","(0.5105263321581255, 0.0033392682165179176)","(0.5117939535971414, 0.003290290387848604)","(0.5118068773794864, 0.0033576709898893017)","(0.5117989450419449, 0.0033715284723834322)","(0.5116776713925871, 0.0034442748145535997)","(0.615010049044535, 0.0025050621179646)","(0.6175542580282486, 0.0033656818731821357)","(0.6230351676559763, 0.0030458705424599476)","(0.623209223328355, 0.0030511053540804916)","(0.6238559416801723, 0.0029880416393486277)","(0.648000343616113, 0.002112871329779235)","(0.6528535026478435, 0.002502269504028102)","(0.6617556234977703, 0.0015363841418703028)","(0.6617556234977703, 0.0015363841418703028)","(0.6617556234977703, 0.0015363841418703028)","(0.6606825599629712, 0.0015955097273181583)","(0.6606825599629712, 0.0015955097273181583)","(0.6606825599629712, 0.0015955097273181583)","(0.6606825599629712, 0.0015955097273181583)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)"
sfs(gb),"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.5038324799718648, 0.002696606804730132)","(0.5047504424402082, 0.0028613295473075323)","(0.5078679404983986, 0.003160813743335616)","(0.4959201875836724, 0.0032017391819910987)","(0.5088717015426762, 0.0035534185313260453)","(0.508877632331576, 0.003597217544168738)","(0.5097686169879542, 0.003641047015189201)","(0.5093930488089999, 0.0036677360689860374)","(0.5095161359199156, 0.0036138747022604867)","(0.5104867714740371, 0.0034789687865608415)","(0.5104728077347926, 0.003472147498991749)","(0.5104644992039759, 0.003450289089350176)","(0.5105800252956881, 0.0034679231022943444)","(0.5108118728000659, 0.0033701072258857712)","(0.5068437449435423, 0.0036763269229940815)","(0.5066192018852631, 0.0036054565017627845)","(0.5057419184409506, 0.003943864871133075)","(0.5076832896230417, 0.0036801221617595186)","(0.5076944181605817, 0.003681736735115145)","(0.5076944181605817, 0.003681736735115145)","(0.5076944181605817, 0.003681736735115145)","(0.5076944181605817, 0.003681736735115145)","(0.5076944181605817, 0.003681736735115145)","(0.5076944181605817, 0.003681736735115145)","(0.5220194008716139, 0.0032255312932322356)","(0.6258204353025733, 0.0026030453876917086)","(0.6259214378949839, 0.002432151393462587)","(0.6617556234977703, 0.0015363841418703028)","(0.6606853680368314, 0.0015938402625789736)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621677738190048, 0.0014158752958390974)","(0.6621734891820216, 0.0014048563394868506)"
sfs(lr),"(0.5051783132770467, 0.002931114565987028)","(0.49103712450725057, 0.003112672125924305)","(0.4910286702858995, 0.0032701849519069653)","(0.486241947664925, 0.0037032124062544142)","(0.4860682561000768, 0.0037313916111002157)","(0.4859687334290008, 0.00369069833781551)","(0.48673976840520644, 0.003610357076664143)","(0.48773356205793633, 0.003937316247279097)","(0.4890192111807067, 0.0040009586784255325)","(0.4920405451015225, 0.0033158441548898736)","(0.4920405451015225, 0.0033158441548898736)","(0.4920405451015225, 0.0033158441548898736)","(0.491897780344272, 0.00340196899864455)","(0.5097406617219955, 0.0035016019603247134)","(0.5107175237652889, 0.0034771552796836053)","(0.5107175237652889, 0.0034771552796836053)","(0.5107175237652889, 0.0034771552796836053)","(0.5107175237652889, 0.0034771552796836053)","(0.5107548919808644, 0.0034892690469533385)","(0.5111338445027028, 0.003546498853930855)","(0.5234784415502236, 0.0025870429483622055)","(0.4474027057254853, 0.003421540288462123)","(0.45417549675018265, 0.0030853529986214646)","(0.453060793400585, 0.003114042500590116)","(0.4531085849293106, 0.0031332593139331275)","(0.4530908878541659, 0.003016521549451866)","(0.6594242793307266, 0.0022001685083496373)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512416357904443, 0.001980710671005845)","(0.7512187705153209, 0.001983017053825741)","(0.7524471993666058, 0.0014078900608428897)","(0.6326951287521154, 0.002000679193107357)","(0.6548749946370837, 0.003739171726062465)","(0.6548805950856003, 0.0037408230207945977)","(0.6545290902747802, 0.0038141330768605595)","(0.6555588718423471, 0.003599308520746179)","(0.6621734891820216, 0.0014048563394868506)"
im(gb),"(0.0, 0.0)","(0.0, 0.0)","(0.5047550930114999, 0.002918474484025208)","(0.5050588906676622, 0.0028784080056615618)","(0.5051006381369584, 0.0029543360348713303)","(0.5014262380186325, 0.003051700959416415)","(0.5014741943428328, 0.0031302387813442324)","(0.5032545401192269, 0.0030547809884365388)","(0.5006176339161289, 0.003167636947331583)","(0.45142125617079626, 0.00235192725481442)","(0.4027219235245688, 0.0025385851433299728)","(0.43417991642428594, 0.0022728920324700144)","(0.4306436884012842, 0.002264366503503854)","(0.43071640877257467, 0.002199799237139112)","(0.5453174741404535, 0.0038634951285724745)","(0.5452578091871734, 0.0038651220352971896)","(0.6085287770994604, 0.0021534266978782326)","(0.6116671799471981, 0.002351575685604981)","(0.6108383911634558, 0.002615426046285528)","(0.6086819297725772, 0.002467793242769908)","(0.6085529963107191, 0.002520886377210514)","(0.6253331893071158, 0.0021305677588764225)","(0.6393958955335304, 0.0019129633414453873)","(0.6398711256900367, 0.0020698281015963573)","(0.6410164921992036, 0.0018919439904637688)","(0.6531359483657625, 0.0025905834319060136)","(0.6528505044042789, 0.002509187420752361)","(0.6617527202010113, 0.001538299070223431)","(0.6617556234977703, 0.0015363841418703028)","(0.6632785126313884, 0.001875151713560911)","(0.6621677738190048, 0.0014158752958390974)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)"
im(lr),"(0.0, 0.0)","(0.0, 0.0)","(0.3573890468050195, 0.0037366486717038483)","(0.357317598235303, 0.003729348886806807)","(0.35997359714902183, 0.003610628510878705)","(0.3606379876357814, 0.003647087144516954)","(0.36002176106963607, 0.0036186413732809844)","(0.36387895825569994, 0.003477504809766113)","(0.3638659948042463, 0.0034848567860880208)","(0.49436061782901025, 0.005074896177097916)","(0.49776488089203885, 0.00305675400411207)","(0.49774806227749585, 0.0030872097077666457)","(0.49775082889181455, 0.00308332629402707)","(0.4870104437729486, 0.0034213277358839454)","(0.48612686484426265, 0.0032529366743972153)","(0.4864915537561563, 0.003252416932860891)","(0.4864026806667356, 0.0032633667630856374)","(0.48748671274019895, 0.0034348841183145518)","(0.4871506499263548, 0.003333528513649163)","(0.48736216462860993, 0.003581984723628135)","(0.4943664339585542, 0.00357394197683466)","(0.49439906618566176, 0.0035423589963874784)","(0.5021657883115631, 0.002666693388627558)","(0.5064087207577044, 0.003541917200088732)","(0.5107211330412331, 0.0033505085322988884)","(0.5098507935301735, 0.0031723864086051603)","(0.7848288913839904, 0.0019966534147784288)","(0.7848337250648104, 0.002001604612890657)","(0.6502826660715272, 0.003555463902652456)","(0.6502798986299629, 0.0035596362969166325)","(0.6510316479986618, 0.0022136418960712716)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)","(0.6621734891820216, 0.0014048563394868506)"
