,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
union,"(0.9831887528349492, 0.0005854448929656066)","(0.9839171533166884, 0.0010371254333594068)","(0.9951957106377971, 7.382176137660319e-05)","(0.9953865971646169, 0.00033798984662234283)","(0.9957417403823106, 0.0005532835411859705)","(0.9953157598511938, 0.0001499915979530285)","(0.9954809814907761, 0.0005744721442379156)","(0.9958106688417452, 0.0004731866529846538)","(0.9958106688417452, 0.0004731866529846538)","(0.9958106688417452, 0.0004731866529846538)","(0.995822093518445, 0.00045314633327512085)","(0.9959331361972593, 0.00012336555790314595)","(0.996147844160433, 0.0002773706501421325)","(0.996147844160433, 0.0002773706501421325)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960533834945162, 0.0002766914951172321)","(0.9960533834945162, 0.0002766914951172321)","(0.9960533834945162, 0.0002766914951172321)","(0.9960533834945162, 0.0002766914951172321)","(0.9960533834945162, 0.0002766914951172321)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960533834945162, 0.0002766914951172321)","(0.9960495141232464, 0.00028242823060437776)","(0.9960456731190768, 0.0002791221801338923)","(0.9960495424903465, 0.0002733704336846766)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)"
intersection,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0.5210268531202814, 0.002142429901004161)","(0.5210268531202814, 0.002142429901004161)","(0.5210268531202814, 0.002142429901004161)","(0.5210268531202814, 0.002142429901004161)","(0.786922886901859, 0.0010098136927183144)","(0.9034377253085516, 0.0012349411218427295)","(0.9034377253085516, 0.0012349411218427295)","(0.9034377253085516, 0.0012349411218427295)","(0.9034377253085516, 0.0012349411218427295)","(0.9108652568416769, 0.001777623541669841)","(0.9108652568416769, 0.001777623541669841)","(0.9119221875512948, 0.0009055856773552075)","(0.9119221875512948, 0.0009055856773552075)","(0.9119221875512948, 0.0009055856773552075)","(0.9110596075654052, 0.002160517577892387)","(0.9583695381102719, 0.0013971792172182982)","(0.9712695884705079, 0.0006617738766226946)","(0.9780701435194071, 0.0009487778699281103)","(0.9780701435194071, 0.0009487778699281103)","(0.9791485907440519, 0.0007767268979407799)","(0.9835035689697008, 0.0015532559261194864)","(0.9837086708062153, 0.0014081621046591062)","(0.9850613678113556, 0.0014799162114648107)","(0.9852414530453621, 0.0013362210969887786)","(0.992150697023859, 0.0003997096806030624)","(0.991983666632145, 0.0008113162520815662)","(0.9960767389564766, 0.00025242000651126716)","(0.9959603515860985, 0.0004826614966348397)","(0.9959564825079076, 0.0004836968562450235)","(0.9961757404138709, 0.00031144226461036784)","(0.9959572369825545, 0.00032090563992797754)","(0.9960495141232464, 0.00028242823060437776)"
quorum,"(0, 0)","(0, 0)","(0.5674235516308364, 0.0030516352076101435)","(0.5674235516308364, 0.0030516352076101435)","(0.5674235516308364, 0.0030516352076101435)","(0.5674235516308364, 0.0030516352076101435)","(0.8663401161691866, 0.0012375859968433306)","(0.9453787493001377, 0.0005609793735372074)","(0.9823180364046007, 0.000767499461044448)","(0.9868381257864524, 0.00032885582471092934)","(0.9876764821902235, 0.000587922832842018)","(0.9876764821902235, 0.000587922832842018)","(0.9873599883180967, 0.0004258707263289837)","(0.9897792309019182, 0.0005316184345935437)","(0.9897792309019182, 0.0005316184345935437)","(0.9897792309019182, 0.0005316184345935437)","(0.9956440144799862, 0.0007091772732654186)","(0.9956440144799862, 0.0007091772732654186)","(0.9961843172077088, 0.00019590753997208554)","(0.9960906549636747, 0.00016687343649384763)","(0.9960332907510265, 0.00012941878311372907)","(0.9963260124642233, 0.00017476224705591586)","(0.9962832229702598, 0.00015470649332689196)","(0.9961104052971568, 0.0002719229137112593)","(0.9961104052971568, 0.0002719229137112593)","(0.9961065345734916, 0.0002767021074427182)","(0.9959340662228502, 0.00022379736182295454)","(0.9959340662228502, 0.00022379736182295454)","(0.9960495424903465, 0.0002733704336846766)","(0.9960495424903465, 0.0002733704336846766)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)","(0.9960456731190768, 0.0002791221801338923)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495424903465, 0.0002733704336846766)","(0.9960533834945162, 0.0002766914951172321)","(0.9960456731190768, 0.0002791221801338923)","(0.9960456731190768, 0.0002791221801338923)","(0.9960495424903465, 0.0002733704336846766)","(0.9960495424903465, 0.0002733704336846766)","(0.9960495141232464, 0.00028242823060437776)","(0.9960495141232464, 0.00028242823060437776)"
