,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
chi2,"(0.0, 0.0)","(0.8129195910637008, 0.003176056411993962)","(0.8580801586363357, 0.0049772788696269875)","(0.8609915250628187, 0.0033505223199370056)","(0.7388511276274988, 0.14765692319451398)","(0.8662738015977232, 0.002033578381329643)","(0.5801694318148977, 0.015672896583467814)","(0.7804652564506233, 0.16107034304811088)","(0.5831067700202108, 0.01598984470225393)","(0.9427482304715419, 0.0004672904742025653)","(0.9426674677426737, 0.00037970768436706976)","(0.9421992876316103, 0.0010250297889358487)","(0.9575196130709248, 0.0011301265593939287)","(0.9579552998418711, 0.001715347154574562)","(0.9576207134795028, 0.0011407780975358558)","(0.9589088925394667, 0.0007579243400202837)","(0.9635352333764796, 0.0006378742419497148)","(0.9640029122874012, 0.00018879443233248787)","(0.9640723599656162, 0.0005525500273083692)","(0.9626960134181006, 0.002811589265542373)","(0.9652381788747016, 0.0005315720635814472)","(0.9657149921637567, 0.0010926587877794203)","(0.9646015949860972, 0.0005094868415316607)","(0.9657222073800813, 0.0018410450831018096)","(0.9644124912359189, 0.0011407080382785557)","(0.9657899775679268, 0.0021389100541446705)","(0.9651006038202455, 0.003038305126224261)","(0.9664397868791372, 0.001486988402402769)","(0.9659293673870716, 0.0015483242810591814)","(0.9673162219089575, 0.0010276630155709864)","(0.9664464082306401, 0.0015416235048440795)","(0.9636524798533623, 0.004209421912446605)","(0.9656815719008442, 0.001586490948904087)","(0.9667313029128554, 0.0012534278337298947)","(0.9649376206327874, 0.0011928714658261126)","(0.9658491014366067, 0.0009225991998163791)","(0.9654887029999596, 0.0010518643217607008)","(0.9653017429437328, 0.0015320467754840815)","(0.9656440901315095, 0.0010022005225734459)","(0.9660411255523785, 0.0009920356995092043)","(0.9642316019742487, 0.0016728821575250558)","(0.9657457967195185, 0.0009372284407936056)"
ANOVA,"(0.5050294987896725, 0.0028177647192437595)","(0.5387032769307356, 0.007329510573919474)","(0.6938947872911813, 0.05906678091342982)","(0.5773101785231877, 0.00311459774103421)","(0.8959935653308678, 0.0016939724847469895)","(0.8961381412116605, 0.002003549407282155)","(0.9017462373941054, 0.0010909596736716177)","(0.9029975975159681, 0.0016728866518590367)","(0.9028509011287221, 0.002573628946477391)","(0.9562482160200396, 0.002460110733316623)","(0.9577645325787412, 0.0015339121993515983)","(0.9584418903912532, 0.0008460691022373297)","(0.9587940237732763, 0.0014576903369108005)","(0.9587406139496082, 0.0006654167320559221)","(0.9586983393079924, 0.0006109056298813921)","(0.9585648910847502, 0.0004637458464402179)","(0.9626608442426943, 0.0005447221117880379)","(0.9655169307937171, 0.0008249500307779529)","(0.9647532989438489, 0.0005283417655456559)","(0.9659356596588008, 0.000423310756768023)","(0.9648779652367188, 0.0011111103901724148)","(0.96274677742317, 0.0036001082951492873)","(0.9626962188988527, 0.0036453293419654847)","(0.9650673571495304, 0.0008844834562720237)","(0.9654647301803323, 0.0008021368865052009)","(0.9652829905791551, 0.0012358563570144785)","(0.966864411765958, 0.0010176470930080845)","(0.965890552554223, 0.0012355098379392235)","(0.96587485043322, 0.001595909868776059)","(0.9649977649121075, 0.002147431255269329)","(0.9648263004470878, 0.0010818081862221495)","(0.9631984555747056, 0.004425840242768052)","(0.9656550158614021, 0.0010892815313672953)","(0.965092265539916, 0.0007465642512715627)","(0.9653263699351744, 0.0014400399345247423)","(0.9661311857890975, 0.001144742230923149)","(0.9638540033591105, 0.0037758752516870663)","(0.9656979750456408, 0.0004925093416704285)","(0.9650545812320888, 0.0008873920495217375)","(0.9637089281186956, 0.003995757126884544)","(0.9636648562531802, 0.0033892102212671233)","(0.9652622922827101, 0.0007868947990467059)"
mutualinfo,"(0.4865870666132026, 0.001558445697227387)","(0.5185625565170267, 0.06460684184517891)","(0.5415408755383899, 0.016529489308519062)","(0.9079509431977482, 0.004787972667733945)","(0.9165344103415045, 0.005241085996823348)","(0.9364989558840042, 0.0058786887284347856)","(0.9301647461633229, 0.0025455264853689436)","(0.9329140872510638, 0.004887806311283023)","(0.9487668998995389, 0.005565917190732441)","(0.9539422295642392, 0.004030730606316892)","(0.95790426981058, 0.0016523384008531282)","(0.9594387081185387, 0.0022679671726630727)","(0.9604977466629334, 0.007128919687677608)","(0.9606087333998335, 0.0015459573848145293)","(0.9602225432649026, 0.003739147133716346)","(0.9596420913219574, 0.0034496090436362)","(0.9579371563368125, 0.0031991728558317207)","(0.9588800611481789, 0.005584044242168625)","(0.9625480098414855, 0.003839759531303027)","(0.9599717208775903, 0.004831737296008985)","(0.9633014060672709, 0.0022459000413280437)","(0.9594671360929761, 0.0049967839415048405)","(0.9616102227167461, 0.004594721230170874)","(0.9638511507238714, 0.0023230523603517818)","(0.9643358994519013, 0.0006793303286026383)","(0.9639574182854027, 0.001031347078825369)","(0.9646588808379046, 0.0014278979649634353)","(0.9650709124081862, 0.0011302141893130577)","(0.964796110358155, 0.0011615229678391221)","(0.9646405677950118, 0.0012780202473911266)","(0.9651150843017522, 0.001283159328751985)","(0.9664181687440319, 0.0008824016315163412)","(0.9648356867654622, 0.0009145852470782222)","(0.9652763103976871, 0.0006735286083277862)","(0.9657880598055414, 0.0005803864704847332)","(0.9652880937998874, 0.0018874140571621735)","(0.9656869171195954, 0.000907598200548651)","(0.9652415463960304, 0.000559174367418507)","(0.966026970073011, 0.0009023260482399853)","(0.965839109591679, 0.001046882028854847)","(0.9654670418776963, 0.0013876452202735276)","(0.9654520195170138, 0.0009761319640166809)"
sfs(gb),"(0.4723809414957315, 0.0019080628973913818)","(0.786469586830916, 0.001504026458018322)","(0.9056037745328924, 0.007468826940735714)","(0.8900974860164819, 0.025248900280999756)","(0.9270046027971615, 0.0032443851569927927)","(0.9380456296043956, 0.0020686234304694738)","(0.9428476121171976, 0.001772705183255417)","(0.9472323570823689, 0.0017805588324938907)","(0.9591790722700309, 0.001033678620061802)","(0.9602424508293854, 0.00193480397536029)","(0.964050755355818, 0.003639330686072502)","(0.9662017742754486, 0.0025653678203826926)","(0.9634305544082868, 0.0016721182874404389)","(0.9653887499631925, 0.002726383009214249)","(0.967421282502381, 0.0027524104841836644)","(0.9663642723507337, 0.002506864645814026)","(0.9663273414038208, 0.002029041205644172)","(0.9675242830120403, 0.0016831295734713915)","(0.9664561511312263, 0.0033933053029520177)","(0.9673706318861027, 0.0026306243914760038)","(0.9672557632114224, 0.0021148083334074203)","(0.9684384277118447, 0.0026239088714469765)","(0.9668359042995401, 0.0015849170296685603)","(0.9685955929022463, 0.002606510140237798)","(0.966765406560152, 0.0031485424803180816)","(0.9678814229862244, 0.0024806890936259064)","(0.9682767802511183, 0.0026112810842121165)","(0.9683631704972513, 0.0017528113575133192)","(0.9658922790004029, 0.0014451365703206335)","(0.9664804968033691, 0.002341513910427357)","(0.9667942185783801, 0.001256520730020792)","(0.9655934601024632, 0.001382609096564864)","(0.9647756288852201, 0.0031531912259315656)","(0.9645390379464033, 0.0024843700150475)","(0.9657755791904898, 0.0013505792183909325)","(0.9664750203115151, 0.0007412416154224369)","(0.9654020355352596, 0.0016332417731568102)","(0.9652902292458695, 0.0009173586077540794)","(0.9677959825738988, 0.0012837017351582335)","(0.9659785747521402, 0.0013490610689697426)","(0.9653247354601907, 0.0017475699222481414)","(0.9652632438350078, 0.0005898870685422609)"
sfs(lr),"(0.5049894274285934, 0.002869536986835505)","(0.5402753967839079, 0.00637751779121649)","(0.5490527083245939, 0.008023967710249255)","(0.5442494995331133, 0.004839810048971886)","(0.5441155586148901, 0.0036246109940962297)","(0.554045505950325, 0.004749279163334423)","(0.7600185955904204, 0.011492269781368789)","(0.8717591326329842, 0.015886243920324554)","(0.9423348057220394, 0.0066647390119928904)","(0.9552024811054082, 0.003924976064118632)","(0.9444045787240156, 0.0012937178905092757)","(0.9560326283871999, 0.002131450905515017)","(0.9564315986288646, 0.0011744316676322942)","(0.9571375621562537, 0.0012867287137159524)","(0.9568733464942645, 0.001319425967040184)","(0.9552513389944869, 0.0021369455641476512)","(0.9573547499668672, 0.0008115486176612201)","(0.9548729833440008, 0.0022781084623283063)","(0.9552607560852129, 0.003491442970086637)","(0.9611522462520046, 0.001910099136500705)","(0.9608963406052247, 0.0042929406388585905)","(0.9595156186300988, 0.00454223060613814)","(0.9596719826134136, 0.004586550724270665)","(0.9627429283209576, 0.0029429736396364564)","(0.962885446924596, 0.0011398024491442818)","(0.9633669756077377, 0.002258823683120624)","(0.9643434294172408, 0.0006724197549248791)","(0.961679319141939, 0.003318641389873311)","(0.9643773508337903, 0.0010352057145265818)","(0.9629164491499873, 0.0009586883834508623)","(0.9614936938976157, 0.002150414453183829)","(0.9631116310568544, 0.0013242606243658104)","(0.9637899534549639, 0.001908069290813496)","(0.9632603263293609, 0.0013017753270985412)","(0.9621509795628314, 0.0023482766634415255)","(0.9625766246135635, 0.0009189269754794536)","(0.9657598810044231, 0.0010957517861939507)","(0.9655788627166573, 0.0007549274396285332)","(0.9647639170898661, 0.0008825391016777258)","(0.966235597827821, 0.0008640959096130551)","(0.9648929124457324, 0.0010362762755112011)","(0.965183289618101, 0.0003883511270533963)"
im(gb),"(0.0, 0.0)","(0.10656755427422146, 0.10788931781059566)","(0.7219791170703498, 0.043401297263400446)","(0.8405454413871102, 0.002944384130002628)","(0.8919807235805195, 0.007420877497770825)","(0.8997621574013082, 0.0035567810697150993)","(0.8983849143225306, 0.004188715548599538)","(0.924109334005166, 0.003770474657413352)","(0.9426550505355575, 0.0026564566834105414)","(0.9442258668369833, 0.0022626345045507223)","(0.9450144453890601, 0.0015485022315793698)","(0.9465407008792379, 0.0026692859185977456)","(0.9541536108282912, 0.00458079219947753)","(0.954950138882021, 0.0024627525572662808)","(0.9589379187516606, 0.0022186006926858686)","(0.9583263454173396, 0.0012678528588621692)","(0.9627158837827989, 0.00368359913252473)","(0.9651367339656831, 0.004833519494117849)","(0.964806984044041, 0.002004402314348746)","(0.9645419243963399, 0.003963910670055992)","(0.9668516212238274, 0.001901279476371548)","(0.9669726434872237, 0.002477922852302797)","(0.9665339739039066, 0.0009216418548263103)","(0.9660117358825564, 0.0016230336694927079)","(0.9650514124819392, 0.0013186441161442738)","(0.9661869070942768, 0.000941800364118072)","(0.9665114929008052, 0.0017825627524470596)","(0.9662681050602036, 0.0013874497820428927)","(0.9658955589710754, 0.0009666207300611959)","(0.9669257867411494, 0.0014988920134380293)","(0.9663007289000362, 0.000727547189320772)","(0.965332891680925, 0.0010797313095661193)","(0.9672448620434444, 0.001353412745058544)","(0.965990360926223, 0.0008558730743134885)","(0.9651861331413922, 0.0022247684935769937)","(0.9649199765361722, 0.0011694245372366604)","(0.9654518382200177, 0.001433558640831785)","(0.9657132231194415, 0.002178866949438711)","(0.9641756496918983, 0.0022490917151816985)","(0.9656214706753274, 0.0009984751360256688)","(0.965641240289637, 0.001425290262588794)","(0.9652442401866723, 0.0006352377085394465)"
im(lr),"(0.06094132546017025, 0.030479294592550395)","(0.10529807109746611, 0.0016358958270474462)","(0.4360153112869818, 0.010262837906439802)","(0.49098424588363354, 0.006635833110579151)","(0.7060926070864614, 0.013782492614998315)","(0.7157173945241819, 0.009478664761615628)","(0.7207852408476946, 0.008128967737829979)","(0.8400042084042021, 0.0006076753306925095)","(0.8423385233141115, 0.0014168765423563832)","(0.852018158533304, 0.0007107651976491914)","(0.8527490933373599, 0.0017174646508416945)","(0.8521696622972519, 0.0014350361580734326)","(0.8535606702061393, 0.000737885197430625)","(0.909851192406183, 0.0018548984667169257)","(0.9145458292624327, 0.0074443395417458594)","(0.9166671857425859, 0.0023240507821853454)","(0.9138470363187137, 0.00152779312481489)","(0.9162144416315712, 0.005437107384837567)","(0.91577077741691, 0.0017216326093879978)","(0.915337783597583, 0.0034109143632617763)","(0.9169115154868679, 0.00225337549885998)","(0.9169856738922226, 0.002018590171718062)","(0.919541796445553, 0.0017411116945240646)","(0.9169680466049585, 0.0020810471218174597)","(0.927514792593825, 0.00394638283016178)","(0.9630149217748135, 0.0003469756399829528)","(0.9635304075433142, 0.000589658518849484)","(0.962650857022988, 0.000559318080420259)","(0.9658101497988161, 0.000598414137793817)","(0.9654612143637168, 0.0006013285229057867)","(0.9659286869987463, 0.0016265943130852785)","(0.966170180270128, 0.0017078270862328014)","(0.9636830393049843, 0.0030211832511314023)","(0.9657127115068136, 0.0017355366454144608)","(0.9648780044406378, 0.000853969565831317)","(0.9648246089090888, 0.0025431606913108996)","(0.9648177810138016, 0.0012854890228589137)","(0.9660379485098695, 0.0011933819258108237)","(0.9650724109837026, 0.0009700596855679021)","(0.9668831096661512, 0.0009443350011409731)","(0.9650606793286555, 0.0010944010136731263)","(0.9655313673460342, 0.0007819732354412505)"
