,MD_size,MD_score,MD_test,MPR_size,MPR_score,MPR_test,MS_size,MS_score,MS_test
greedy_LR,5,0.5041822365757855,0.5039294029722039,26,0.6409766668077951,0.6384491705990771,5,0.5041822365757855,0.5039294029722039
greedy_GB,2,0.929909218554501,0.9302753255552284,3,0.9762131514979941,0.9762562330721378,3,0.9762131514979941,0.9762562330721378
greedy_NN,4,0.896208393233479,0.8968862417762862,7,0.9447676611502731,0.9490281181598788,4,0.896208393233479,0.8968862417762862
