,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
greedy,914.1175880432129,901.166081905365,907.7249226570129,908.3513402938843,910.5221264362335,905.2590153217316,909.3173840045929,910.8384168148041,895.5662572383881,902.5014982223511,906.2808253765106,907.8712034225464,910.6420204639435,906.7703258991241,906.3790919780731,914.0892434120178,907.5085783004761,912.5079071521759,900.3018186092377,905.4698874950409,910.5637691020966,915.501204252243,911.2485086917877,916.7136883735657,909.6152522563934,905.2378871440887,904.2278685569763,899.0568418502808,902.6350755691528,897.9519076347351,903.5773673057556,907.2986726760864,907.4852013587952,910.0437264442444,919.9391160011292,899.8683204650879,905.560161113739,904.2034242153168,906.8703534603119,920.3750042915344,912.0201551914215,907.1783518791199
