,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
union,"(0, 0)","(0.8956446889334281, 0.05239721586191151)","(0.9123309138035978, 0.044468569507625844)","(0.910915881187045, 0.04272651274224217)","(0.9123867969940097, 0.04231177309336738)","(0.9123867969940097, 0.04231177309336738)","(0.909406883873077, 0.04415524179571549)","(0.9101384636327886, 0.04469981893039726)","(0.9101384636327886, 0.04469981893039726)","(0.9208883722397795, 0.04375095733153401)","(0.9209231590654028, 0.04487336803932758)","(0.9218507431418675, 0.04388991511377244)","(0.9218507431418675, 0.04388991511377244)","(0.9218507431418675, 0.04388991511377244)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)"
intersection,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0.7755680241908026, 0.05898521611826038)","(0.8213200772089776, 0.04206698549270927)","(0.8390902950238314, 0.05745359471490922)","(0.8390902950238314, 0.05745359471490922)","(0.8390902950238314, 0.05745359471490922)","(0.8390902950238314, 0.05745359471490922)","(0.8714152032169935, 0.04897798337004217)","(0.8800391000420129, 0.049465400722059454)","(0.8800391000420129, 0.049465400722059454)","(0.8845384781289262, 0.044654945675705805)","(0.9129112518932935, 0.04348780847336894)","(0.9127553808025175, 0.04263696439848963)","(0.9165768078088341, 0.04254317768721902)"
quorum,"(0, 0)","(0, 0)","(0, 0)","(0.8424980069524093, 0.12522635113491432)","(0.8321311355957178, 0.07760525564335778)","(0.849316656316077, 0.06489718435529158)","(0.849316656316077, 0.06489718435529158)","(0.8772189123227694, 0.04841028483415365)","(0.875638937830486, 0.046661652681643545)","(0.875638937830486, 0.046661652681643545)","(0.8751790415903011, 0.04844835981136748)","(0.8771754830852171, 0.049254018635846844)","(0.8802661929933647, 0.046927860179179645)","(0.8802661929933647, 0.046927860179179645)","(0.8811868048370342, 0.04621230196789159)","(0.8811868048370342, 0.04621230196789159)","(0.9132410185305047, 0.04249012681661319)","(0.9120787019566141, 0.043643335901984354)","(0.9111719454059418, 0.04412860036183886)","(0.9111719454059418, 0.04412860036183886)","(0.9164969285900625, 0.04135787964426027)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)","(0.9223480084332742, 0.04301066158537085)"
