,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
greedy,"(0.8424980069524093, 0.12522635113491432)","(0.8753852359607514, 0.06135016689794142)","(0.8679750260866008, 0.06187453265530296)","(0.8791080470348829, 0.05770217716721615)","(0.8972769187764946, 0.04948794186834443)","(0.9000669381414113, 0.05017839349497022)","(0.9054966120495461, 0.047089455367126366)","(0.9092097436442467, 0.04734077856541952)","(0.9088779550201636, 0.04603298701610172)","(0.9096108304323725, 0.04656728335908421)","(0.9090445869752438, 0.04655402728588065)","(0.9081040493419315, 0.04646284914088239)","(0.9088199771170054, 0.04679730928642302)","(0.9082664270248234, 0.04715765928745992)","(0.909429792843445, 0.04674198809363138)","(0.911409630187352, 0.04295782066455415)","(0.9123913074756855, 0.04256108630072489)","(0.9137211618856182, 0.04568226938706282)","(0.9146518906723962, 0.044816858839307985)","(0.9144409882957149, 0.044185084839480325)","(0.9137179221778835, 0.04587333371176852)","(0.9224180128394476, 0.04297358299660038)","(0.922372078929018, 0.042997864566409194)","(0.922372078929018, 0.042997864566409194)"
