,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
greedy,36.49835157394409,42.855337142944336,49.90650725364685,60.27570986747742,72.93187618255615,81.65852952003479,89.02180624008179,93.2714593410492,100.51112198829651,119.72172427177429,124.03318738937378,137.20858025550842,148.57913875579834,156.3881494998932,158.04614448547363,163.7059202194214,164.42070484161377,175.55239295959473,179.58304643630981,184.42831826210022,187.06419324874878,194.51408624649048,207.71430730819702,212.70891571044922,214.59090948104858,215.47149324417114,219.77401399612427,220.36343431472778,221.36279273033142,223.70053052902222,225.3102307319641,215.28437042236328,214.89378142356873,216.09915208816528,217.6966483592987,217.7091133594513,219.33939504623413,219.4230558872223,222.42527294158936,226.76562452316284,244.04108047485352,253.31729531288147
