,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
greedy,"(0.7731681850822089, 0.0009914496334946581)","(0.956769798049325, 0.0005144484890978988)","(0.9914081326577291, 0.0007592377814788417)","(0.9940753249760856, 0.0009490979367316928)","(0.9951544993352389, 0.00024111416559119834)","(0.99626042201911, 0.0002848128719565058)","(0.9966687003718538, 0.00029772295041968847)","(0.9969276549023405, 0.0003205789335059712)","(0.996634742722294, 0.0002715294100410101)","(0.9965728123360129, 0.0002324014401539809)","(0.9966345449351485, 0.0002153633547611077)","(0.9966613284183122, 0.00022345034489739684)","(0.9967307805609614, 0.00026625270712532826)","(0.9967034252323851, 0.0003793238009496932)","(0.9967764750615068, 0.000338567811543731)","(0.9964606201988975, 0.00033672554829792915)","(0.9965727510623742, 0.00037063432289943506)","(0.9966650924830885, 0.0002746957666110692)","(0.9966264518010466, 0.00033959228372296114)","(0.996614800241565, 0.0003921042372830779)","(0.9962916679053564, 0.0004752075384562379)","(0.9963519294445428, 0.00035529284395048344)","(0.9963643349037357, 0.00044451000359845884)","(0.9963713365368374, 0.00034194891109944547)","(0.9963639738086387, 0.00018181163537539372)","(0.9961449401982551, 0.0003167894949411392)","(0.9961567269613015, 0.0004092027216925741)","(0.9963141854770001, 0.000422764801640085)","(0.9963141854770001, 0.000422764801640085)","(0.996318059042945, 0.00041591576360010545)","(0.996318059042945, 0.00041591576360010545)","(0.9963141854770001, 0.000422764801640085)","(0.996318059042945, 0.00041591576360010545)","(0.996318059042945, 0.00041591576360010545)","(0.9963141905394428, 0.00041274935229566076)","(0.9963141854770001, 0.000422764801640085)","(0.9963219297780406, 0.00041418613437833353)","(0.996318059042945, 0.00041591576360010545)","(0.9963141854770001, 0.000422764801640085)","(0.996318059042945, 0.00041591576360010545)","(0.9963141854770001, 0.000422764801640085)","(0.9960524788520967, 0.0004416703738021089)"
