,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
union,2.9432389736175537,2.5319573879241943,3.915327548980713,4.17227578163147,3.827132225036621,4.491306304931641,5.006556749343872,5.126193284988403,6.879714488983154,7.075859069824219,7.807736396789551,7.966855049133301,7.892456531524658,8.018895626068115,7.929715394973755,8.235667705535889,8.122146129608154,8.630775451660156,8.848828554153442,10.041778087615967,10.191722631454468,10.147959232330322,9.945000886917114,9.831855773925781,9.865500211715698
intersection,0.1990065574645996,0.7758843898773193,0.7911853790283203,0.7901225090026855,0.7786846160888672,0.9654982089996338,1.0602521896362305,1.1290276050567627,1.0771358013153076,1.0942788124084473,2.023740768432617,2.134145498275757,2.1190848350524902,2.948059320449829,2.8776261806488037,3.740773916244507,3.4355058670043945,3.335211753845215,3.2799794673919678,4.36457085609436,5.397862434387207,6.081986904144287,7.081375598907471,7.8028953075408936,10.02303671836853
quorum,0.7867441177368164,0.7865724563598633,0.951587438583374,1.1394147872924805,1.3168995380401611,1.300269603729248,1.7451629638671875,2.7099368572235107,2.782013177871704,2.8156180381774902,4.040347099304199,3.9161345958709717,4.458550453186035,5.254329204559326,6.256183385848999,6.38255500793457,6.45631742477417,7.4424052238464355,7.9296088218688965,7.912090063095093,8.451902627944946,9.343878269195557,9.196513891220093,10.071310997009277,9.94444465637207
